,Rainbow,No Double,No Dueling,No PER,No Noisy,No Distributional,No N-steps,DQN,Double,Dueling,PER, Noisy,Distributional,N-steps
3268,0.600549282880683,0.477570949038755,0.327738785474519,0.534635337198657,0.422947818126335,0.491608178211779,0.11901129081477,0.232834909978639,0.32377174244736,0.305157155935307,0.153494049435459,0.272200183094294,0.148306377784559,0.288983826670735
3277,0.601034692635423,0.478088861838101,0.328667072428484,0.535301278149726,0.423919659160073,0.492087644552648,0.118076688983567,0.231588557516738,0.32288496652465,0.304625684723068,0.151552038953135,0.272671941570298,0.150030432136336,0.288192331101643
3286,0.601213960546282,0.477996965098634,0.330500758725341,0.535963581183612,0.425493171471927,0.492261001517451,0.117450682852807,0.231866464339909,0.322306525037936,0.303490136570561,0.150227617602428,0.273141122913505,0.149620637329287,0.287405159332322
3295,0.601694915254237,0.479418886198547,0.330205811138014,0.536924939467312,0.425544794188862,0.491222760290557,0.115617433414044,0.23274818401937,0.322941888619855,0.302058111380145,0.150423728813559,0.272699757869249,0.148607748184019,0.288135593220339
3304,0.602173256866888,0.480229399335949,0.330214307274374,0.538182915786296,0.427105342589798,0.491397524901902,0.114699667974645,0.233021430727437,0.324177482644129,0.3012375490492,0.1506187745246,0.272562632055539,0.149411409598551,0.288862058557199
3313,0.602950030102348,0.480433473810957,0.330523780854907,0.538832028898254,0.427754364840458,0.49157134256472,0.113786875376279,0.23208910295003,0.325105358217941,0.300421432871764,0.150812763395545,0.273028296207104,0.150511739915713,0.290186634557495
3322,0.603722605824077,0.48183728610027,0.33233263284299,0.536775743020114,0.42930051035725,0.489942960072051,0.11317922545782,0.231161813269288,0.32422695887121,0.300510357250075,0.151305914139898,0.274091864305014,0.151606124287001,0.29090363254278
3331,0.604790419161677,0.481437125748503,0.332634730538922,0.536826347305389,0.429041916167665,0.490119760479042,0.113473053892216,0.230838323353293,0.326047904191617,0.300299401197605,0.14940119760479,0.273952095808383,0.15059880239521,0.291916167664671
3340,0.605553896685578,0.481934905942072,0.33263660794267,0.536279486413855,0.429680501642281,0.490594207226038,0.114063899671544,0.231710958495073,0.326366079426695,0.300388175574798,0.149298297999403,0.274410271722902,0.150194087787399,0.291728874290833
3349,0.606015485407981,0.482132221560453,0.330851697438952,0.534842167957117,0.431209053007743,0.491066110780226,0.114353782013103,0.232578916021441,0.327278141751042,0.300774270399047,0.149493746277546,0.274270399047052,0.149791542584872,0.292435973793925
3358,0.606474606474607,0.483219483219483,0.330858330858331,0.535194535194535,0.432135432135432,0.491238491238491,0.113454113454113,0.232551232551233,0.327294327294327,0.300861300861301,0.148797148797149,0.273834273834274,0.15028215028215,0.292545292545293
3367,0.607523696682464,0.483116113744076,0.330864928909953,0.534952606635071,0.432464454976303,0.492298578199052,0.113151658767773,0.233708530805687,0.328199052132701,0.30154028436019,0.148992890995261,0.273696682464455,0.150177725118483,0.291765402843602
3376,0.608567208271787,0.48301329394387,0.331757754800591,0.536189069423929,0.432496307237814,0.492466765140325,0.112850812407681,0.232791728212703,0.327621861152142,0.301624815361891,0.148596750369276,0.272968980797637,0.152141802067947,0.29069423929099
3385,0.609015910430171,0.484384207424867,0.330583382439599,0.536829699469652,0.433117265763111,0.491750147318798,0.111667648791986,0.23305833824396,0.327637006482027,0.301708898055392,0.149970536240424,0.273423688862699,0.152622274602239,0.291101944608132
3394,0.609462239200705,0.485454011166618,0.331766088745225,0.53746694093447,0.434616514839847,0.491625036732295,0.111960035263003,0.233029679694387,0.328533646782251,0.301498677637379,0.148104613576256,0.274169850132236,0.153100205700852,0.292095210108728
3403,0.60873388042204,0.485932004689332,0.332063305978898,0.537514654161782,0.43464243845252,0.490621336459554,0.111957796014068,0.231828839390387,0.328546307151231,0.302754982415006,0.148007033997655,0.274618991793669,0.153282532239156,0.291031652989449
3412,0.609178602747735,0.485238234434376,0.332943583747442,0.538731365097925,0.435545162233265,0.49137679041216,0.112540192926045,0.233557439345221,0.330312774042678,0.304004676995031,0.147325343466823,0.273896521484946,0.154340836012862,0.290266004092371
3421,0.610204081632653,0.485131195335277,0.334402332361516,0.53935860058309,0.436443148688047,0.491836734693878,0.112827988338192,0.233819241982507,0.329154518950437,0.302332361516035,0.14868804664723,0.273469387755102,0.154810495626822,0.291545189504373
3430,0.610933410875254,0.485897063099738,0.33556266356499,0.539400988659494,0.437045652806048,0.492875835998837,0.113114277406223,0.234952020936319,0.32887467287002,0.302704274498401,0.148589706309974,0.273916836289619,0.154696132596685,0.290491421924978
3439,0.609338747099768,0.485788863109049,0.337296983758701,0.538283062645012,0.437354988399072,0.494199535962877,0.113109048723898,0.235498839907193,0.330046403712297,0.301914153132251,0.14762180974478,0.273491879350348,0.153132250580046,0.290313225058005
3448,0.609777263523286,0.486259762800116,0.339022273647671,0.538617298235464,0.437662713335262,0.494648539195835,0.113393115417992,0.235753543534857,0.330922765403529,0.300549609487995,0.148683829910327,0.273358403239803,0.152444315880822,0.289268151576511
3457,0.60934795152914,0.486439699942297,0.339873052510098,0.539238315060589,0.437680323139065,0.494229659549913,0.114541257934218,0.235429890363531,0.331794575879977,0.300057703404501,0.148874783612233,0.273225620311598,0.152336987882285,0.289671090594345
3466,0.60978417266187,0.487194244604317,0.340143884892086,0.53841726618705,0.437122302158273,0.495539568345324,0.11568345323741,0.236258992805755,0.333525179856115,0.299280575539568,0.148201438848921,0.271942446043165,0.151942446043165,0.289496402877698
3475,0.608783008036739,0.488231917336395,0.340126291618829,0.539609644087256,0.437715269804822,0.4951205510907,0.115671641791045,0.236222732491389,0.333811710677382,0.299655568312285,0.148105625717566,0.272675086107922,0.152698048220436,0.290757749712974
3484,0.609218436873747,0.488119095333524,0.339822502147151,0.539937016890925,0.438591468651589,0.493844832522187,0.114801030632694,0.235900372172917,0.333524191239622,0.300028628685943,0.14715144574864,0.271399942742628,0.152018322359004,0.291153736043516
3493,0.609651627641348,0.488577955454026,0.340948029697316,0.540548258138207,0.440034266133638,0.493432324386065,0.116219303255283,0.235008566533409,0.33495145631068,0.299257567104512,0.147058823529412,0.270131353512279,0.151627641347801,0.29126213592233
3502,0.610082597550555,0.489319282255768,0.340928510395899,0.540871546567929,0.440045571062375,0.493591569353461,0.115921389917402,0.234690971233267,0.335516946738821,0.299060096838508,0.146966676160638,0.269154087154657,0.151523782398177,0.290800341782968
3511,0.611079545454545,0.489204545454546,0.341477272727273,0.540340909090909,0.440909090909091,0.494318181818182,0.116193181818182,0.235227272727273,0.336079545454545,0.299715909090909,0.147159090909091,0.26875,0.152556818181818,0.292045454545455
3520,0.610937942759989,0.490507225843015,0.342589968829697,0.540379710966279,0.441484839897988,0.494190988948711,0.115896854633041,0.235194105979031,0.337206007367526,0.29895154434684,0.147067157835081,0.268914706715783,0.151601020119014,0.292717483706432
3529,0.61136235161108,0.491237987563595,0.343414358394573,0.540700960994912,0.442057659694743,0.494629734313171,0.114754098360656,0.235161107970605,0.338609383832674,0.300452232899943,0.146410401356699,0.269926512153759,0.152063312605992,0.291972866026003
3538,0.612348463490273,0.491401184099239,0.342824922469693,0.541302509162673,0.442345644206372,0.495348181561883,0.113335212855935,0.235974062588103,0.339159853397237,0.301099520721737,0.14744854806879,0.270651254581336,0.151395545531435,0.291795883845503
3547,0.613048368953881,0.491282339707537,0.341957255343082,0.542182227221597,0.443194600674916,0.495500562429696,0.112485939257593,0.235095613048369,0.33970753655793,0.300618672665917,0.147075365579303,0.270809898762655,0.15185601799775,0.291057367829021
3556,0.613464235624123,0.492566619915849,0.343618513323983,0.542496493688639,0.442917251051893,0.496213183730715,0.112762973352034,0.236465638148668,0.33969144460028,0.30070126227209,0.146143057503506,0.270967741935484,0.15203366058906,0.290603085553997
3565,0.614437604924454,0.493844432008954,0.344432008953553,0.542809177392278,0.443480693900392,0.495803021824287,0.112199216564074,0.23559037493005,0.340514829322887,0.300783435926133,0.146894236149972,0.270844991606044,0.151650811415781,0.291270285394516
3574,0.614568797097404,0.49399944180854,0.344125034886966,0.54367848171923,0.44376221043818,0.496790399106894,0.111359196204298,0.235277700251186,0.341054981858778,0.300307005302819,0.14652525816355,0.270722857940273,0.152107172760257,0.292213229137594
3583,0.614699331848552,0.493875278396436,0.343541202672606,0.544821826280624,0.443207126948775,0.497494432071269,0.110801781737194,0.235523385300668,0.341870824053452,0.299832962138085,0.146714922048998,0.270879732739421,0.152839643652561,0.292594654788419
3592,0.614551513468481,0.494862538183838,0.343515690086087,0.544570952513191,0.443487920022216,0.496251041377395,0.111080255484588,0.234934740349903,0.343515690086087,0.300749791724521,0.148292141071924,0.271035823382394,0.154401555123577,0.292418772563177
3601,0.615512465373961,0.495290858725762,0.343767313019391,0.545429362880886,0.44404432132964,0.496675900277008,0.11191135734072,0.234626038781163,0.343213296398892,0.301385041551246,0.149030470914127,0.270914127423823,0.153739612188366,0.292797783933518
3610,0.615915998894722,0.494888090632772,0.343741365017961,0.546007184305057,0.444321635810998,0.496546007184305,0.110251450676983,0.235424150317767,0.344570323293728,0.302017131804366,0.148107211936999,0.270793036750484,0.153633600442111,0.292898590770931
3619,0.616317530319735,0.49393605292172,0.345093715545755,0.545755237045204,0.444873208379272,0.497519294377067,0.109702315325248,0.235667034178611,0.344818081587652,0.302646085997795,0.148842337375965,0.270672546857773,0.153252480705623,0.291896361631753
3628,0.61644212262854,0.494638438273302,0.346714324993126,0.543029969755293,0.44514709925763,0.497937860874347,0.108605993951059,0.236733571624966,0.345889469342865,0.303271927412703,0.148748968930437,0.270827605169095,0.153698102832004,0.291998900192466
3637,0.616017553483269,0.494788809654416,0.348326933625891,0.543060888645091,0.444871091607241,0.498628634119583,0.107240811848601,0.23861766319254,0.347229840921558,0.303346132748217,0.148930334613275,0.270159078442128,0.154141524958859,0.292923752057049
3646,0.616689466484268,0.494391244870041,0.349110807113543,0.543638850889193,0.444596443228454,0.499042407660739,0.106155950752394,0.238030095759234,0.348563611491108,0.303693570451436,0.147469220246238,0.270861833105335,0.153214774281806,0.292749658002736
3655,0.617631004366812,0.493995633187773,0.349344978165939,0.544486899563319,0.444868995633188,0.499727074235808,0.105076419213974,0.237718340611354,0.349617903930131,0.30485807860262,0.147379912663756,0.272652838427948,0.154475982532751,0.292849344978166
3664,0.618023414102913,0.494963245303567,0.350122515654778,0.541791451129867,0.445684726381704,0.500408385515927,0.104002178056085,0.237135856248298,0.34985025864416,0.30574462292404,0.147563299754969,0.273346038660495,0.154914239041655,0.292131772393139
3673,0.617599130907116,0.494568169473112,0.350896252036936,0.542911461162412,0.445953286257469,0.500814774579033,0.103747963063552,0.237642585551331,0.348995111352526,0.304182509505703,0.147474198804997,0.273492667028789,0.155621944595329,0.291960890820206
3682,0.618531563261989,0.495258737469521,0.351395285830398,0.542671362774316,0.446762395014901,0.501490111081008,0.10430777567055,0.237604985098889,0.349769710105662,0.305608236250339,0.147114603088594,0.273096721755622,0.154700623137361,0.292603630452452
3691,0.618108108108108,0.496216216216216,0.352432432432432,0.543513513513514,0.448108108108108,0.502162162162162,0.105135135135135,0.237837837837838,0.350810810810811,0.305405405405405,0.149189189189189,0.273513513513513,0.153243243243243,0.293513513513513
3700,0.617956322458884,0.496360204906983,0.354003774602319,0.544081962793206,0.448908061472095,0.502022108385009,0.104610407117822,0.238339174979779,0.350768401186304,0.306551631167431,0.150175249393367,0.27419789700728,0.15206255055271,0.294418980857374
3709,0.618343195266272,0.49757934373319,0.355029585798817,0.542764927380312,0.449435180204411,0.502689618074234,0.106239913932222,0.239376008606778,0.350995158687466,0.305540613232921,0.150618612157074,0.274072081764389,0.151694459386767,0.293975255513717
3718,0.618996511939898,0.49771934531795,0.356050442715321,0.541185940434666,0.450764690099276,0.502817279313121,0.107861550845184,0.239066273141937,0.35095250872015,0.306144352025758,0.151059833646364,0.274215186477059,0.152669707539576,0.294338610142205
3727,0.619379014989293,0.498126338329764,0.357334047109208,0.542291220556745,0.451820128479657,0.502408993576017,0.107869379014989,0.238490364025696,0.350374732334047,0.307012847965739,0.152569593147752,0.27382226980728,0.152569593147752,0.294967880085653
3736,0.619759679572764,0.49826435246996,0.358344459279039,0.542590120160214,0.450467289719626,0.502269692923899,0.107076101468625,0.239252336448598,0.350600801068091,0.306809078771696,0.153538050734312,0.275033377837116,0.153538050734312,0.295060080106809
3745,0.619872136387853,0.499200852424081,0.359350026638253,0.542621204049014,0.450985615343634,0.502663825253063,0.107618540223761,0.2394778902504,0.351891315929675,0.307938199254129,0.154501864677677,0.273574853489611,0.152903569525839,0.29621736814065
3754,0.620781291522721,0.499867127292054,0.359819293117194,0.543449375498273,0.452032952431571,0.50252458145097,0.107626893436088,0.239702365134201,0.352909912304013,0.307733191602445,0.155726813712464,0.272123305872974,0.153069359553548,0.296306138719107
3763,0.621686108165429,0.500265111346766,0.360286320254507,0.543478260869565,0.45254506892895,0.50185577942736,0.107104984093319,0.239395546129374,0.353658536585366,0.308589607635207,0.154559915164369,0.271739130434783,0.153764581124072,0.296924708377519
3772,0.622057656704576,0.499867759851891,0.361280084633695,0.543242528431632,0.453319227717535,0.502248082517852,0.105792118487173,0.240941549854536,0.353874636339593,0.307061623909019,0.154192012695054,0.272679185400688,0.154192012695054,0.296746892356519
3781,0.622691292875989,0.500263852242744,0.362269129287599,0.543799472295514,0.453825857519789,0.503430079155673,0.104749340369393,0.241160949868074,0.354353562005277,0.305277044854881,0.155672823218997,0.271767810026385,0.152242744063325,0.296042216358839
3790,0.623321926822848,0.500921295077652,0.362463806264806,0.544090550144775,0.453803632534878,0.50460647538826,0.103185048697026,0.241379310344828,0.354830218478547,0.306396420110555,0.154777573045538,0.271387207159779,0.152145301395104,0.296130560673862
3799,0.623686974789916,0.501050420168067,0.362394957983193,0.544117647058823,0.454306722689076,0.504726890756302,0.102941176470588,0.241334033613445,0.354516806722689,0.306985294117647,0.153623949579832,0.271271008403361,0.151523109243698,0.296743697478992
3808,0.623002357872675,0.501178936337438,0.362850406078072,0.543620644485198,0.454807440398218,0.504846738276133,0.104008383547288,0.241812942101126,0.354728844642389,0.307309405292114,0.152999738014147,0.269583442494105,0.153523709719675,0.29709195703432
3817,0.62388917929953,0.501829587036069,0.362519602718244,0.543648719289075,0.454783063251437,0.504443282801882,0.104025091479352,0.242289597490852,0.354155776267642,0.306063774176686,0.154208050182959,0.270778881338212,0.153685311029796,0.297699947726085
3826,0.623728813559322,0.502737940026076,0.36271186440678,0.544198174706649,0.455541069100391,0.504823989569752,0.104041720990874,0.241460234680574,0.354367666232073,0.305606258148631,0.154889178617992,0.270404172099087,0.153846153846154,0.297001303780965
3835,0.624089490114464,0.503381893860562,0.36264308012487,0.545265348595213,0.456295525494277,0.504162330905307,0.104058272632674,0.242455775234131,0.355619146722164,0.304110301768991,0.155306971904266,0.270551508844953,0.153746097814776,0.296566077003122
3844,0.624448481702569,0.503503763301324,0.363093693226058,0.545029846872567,0.456786919283675,0.504022839345964,0.103036594861147,0.241110822735531,0.356345704645731,0.302880872047755,0.155203737347521,0.271217233324682,0.1536465092136,0.296911497534389
3853,0.624805800103573,0.503883997928534,0.362765406525116,0.545572242361471,0.458052822371828,0.503366131538063,0.103573278094252,0.241325737959606,0.357068876229933,0.302433972035215,0.155359917141378,0.271103055411704,0.152770585189021,0.298032107716209
3862,0.625678119349005,0.504004133298889,0.362696977525187,0.545078791010075,0.458796176698528,0.504262464479463,0.104882459312839,0.241281322655644,0.357272022733144,0.303539137173857,0.155773701885818,0.270472746060449,0.151898734177215,0.298889175923534
3871,0.626030927835051,0.50360824742268,0.363144329896907,0.544587628865979,0.459020618556701,0.505412371134021,0.104381443298969,0.241237113402062,0.358505154639175,0.304123711340206,0.155927835051546,0.27139175257732,0.153092783505155,0.298711340206186
3880,0.626896374389303,0.503728464901003,0.364618153767035,0.545641553098483,0.458472615068141,0.506299820005143,0.104911288248907,0.240678837747493,0.358446901517099,0.30496271535099,0.154538441758807,0.271277963486758,0.153509899717151,0.297762921059398
3889,0.627757824525398,0.503848127244741,0.364545920985121,0.545664443304259,0.458696767573114,0.506670087224218,0.103386351975372,0.24089276552078,0.359415084658799,0.304771677783479,0.154694715238584,0.270908158029759,0.152642380708055,0.297845048742945
3898,0.628359355003839,0.503967238290248,0.36447402098797,0.546199129767085,0.459431789096494,0.506782697722037,0.10289224468902,0.241873560276427,0.360890708983875,0.30586127463527,0.15433836703353,0.271051958024059,0.151266956744305,0.297414896339903
3907,0.628702757916241,0.503830439223698,0.364402451481103,0.546475995914198,0.459908069458631,0.506894790602656,0.10291113381001,0.241828396322778,0.359805924412666,0.304392236976507,0.155005107252298,0.271961184882533,0.151430030643514,0.297752808988764
3916,0.629299363057325,0.504713375796178,0.364331210191083,0.546496815286624,0.461146496815287,0.506751592356688,0.103694267515924,0.241783439490446,0.359745222929936,0.304458598726115,0.155923566878981,0.272611464968153,0.152101910828026,0.298343949044586
3925,0.629639044229792,0.505338078291815,0.364260294865277,0.54753431621759,0.462379257752923,0.505338078291815,0.103457041179461,0.241484494153533,0.360701576004067,0.304524656837824,0.157600406710727,0.272496187086934,0.152770716827656,0.297407219115404
3934,0.62946994674106,0.506213542987573,0.364189703271621,0.548567080902866,0.462845549074309,0.504945472990109,0.104742581790515,0.24245498351509,0.361653563276693,0.30560486938879,0.158001521683997,0.272888663454223,0.152929241694142,0.296981993406036
3943,0.630313765182186,0.50581983805668,0.364878542510121,0.548836032388664,0.463562753036437,0.505566801619433,0.104757085020243,0.242155870445344,0.362601214574899,0.305668016194332,0.158400809716599,0.273279352226721,0.152834008097166,0.296558704453441
3952,0.630396364554406,0.505175460742237,0.365816712951275,0.548598838677102,0.464276697803585,0.505175460742237,0.1042665993436,0.242363039636455,0.363797020954304,0.305730876041404,0.157283514264075,0.273415804089876,0.15248674577127,0.296137339055794
3961,0.629974811083123,0.504785894206549,0.366498740554156,0.548614609571788,0.464987405541562,0.505289672544081,0.103778337531486,0.243073047858942,0.364987405541562,0.306801007556675,0.157682619647355,0.274307304785894,0.152392947103275,0.295214105793451
3970,0.630811761749183,0.505403367680322,0.367177682834883,0.54938426740387,0.464689620507665,0.504900728826338,0.103794923347575,0.243779844181955,0.365669766272933,0.307363659210857,0.158079919577783,0.273435536566977,0.154310128172908,0.295802965569238
3979,0.631143430290873,0.505767301905717,0.368104312938816,0.549899699097292,0.463891675025075,0.505265797392176,0.105566700100301,0.24222668004012,0.365346038114343,0.308174523570712,0.158475426278836,0.27432296890672,0.154212637913741,0.294884653961886
3988,0.631723792844633,0.505629221916437,0.369276957718289,0.550913184888666,0.464348261195897,0.504878658994246,0.107330497873405,0.24193144858644,0.366024518388792,0.308481361020766,0.158869151863898,0.27395546659995,0.153365023767826,0.295721791343508
3997,0.632051922116825,0.506240639041438,0.369945082376435,0.551672491263105,0.465052421367948,0.505491762356465,0.107588617074388,0.240639041437843,0.36645032451323,0.309535696455317,0.158512231652521,0.273589615576635,0.152770843734398,0.296305541687469
4006,0.632876712328767,0.50560398505604,0.370859277708593,0.552179327521793,0.465255292652553,0.506102117061021,0.105853051058531,0.241095890410959,0.367372353673724,0.310585305105853,0.159153175591532,0.274221668742217,0.153175591531756,0.296388542963885
4015,0.633697813121272,0.505467196819085,0.369284294234592,0.552683896620278,0.466202783300199,0.506709741550696,0.106113320079523,0.24155069582505,0.36779324055666,0.310636182902584,0.159294234592445,0.273608349900596,0.15258449304175,0.296471172962227
4024,0.634515249194148,0.505578973468882,0.368212248946194,0.552690304983883,0.466898090751302,0.506074882221671,0.107116290602529,0.24200347136127,0.368708157698983,0.310438879246219,0.160426481527399,0.274237540292586,0.152987850235557,0.296801388544508
4033,0.635329045027214,0.50519544779812,0.367639782285997,0.552944087085601,0.466600692726373,0.505937654626423,0.105640771895101,0.243196437407224,0.368629391390401,0.310984661058882,0.160811479465611,0.274121721919842,0.153636813458684,0.296387926768926
4042,0.635151814366823,0.5050604788941,0.367069859294001,0.553196741545297,0.467292026660084,0.506294742039003,0.104912367316712,0.243890397432733,0.369538385583806,0.311528017773389,0.162182177240188,0.273265860281412,0.155023450999753,0.296223154776598
4051,0.635467980295566,0.504926108374384,0.36551724137931,0.554187192118227,0.468472906403941,0.506896551724138,0.105172413793103,0.24384236453202,0.369458128078818,0.310591133004926,0.163054187192118,0.272413793103448,0.154926108374384,0.296059113300493
4060,0.633816662570656,0.505038092897518,0.365200294912755,0.554681739985254,0.467436716637995,0.507004177930696,0.105185549275006,0.245269107888916,0.369378225608258,0.310641435242074,0.164168100270337,0.272548537724257,0.154583435733595,0.2951585156058
4069,0.633643943109367,0.505394801373222,0.363658656204022,0.555664541441883,0.467140755272192,0.506130456105934,0.104708190289358,0.244482589504659,0.370769985286905,0.3097106424718,0.163805787150564,0.273663560568906,0.153997057381069,0.293526238352133
4078,0.6339613408368,0.506483973574749,0.362613163689748,0.555908979691705,0.468069488622462,0.505505260582334,0.104966968436506,0.244922926351847,0.370932224125275,0.308539270858821,0.163445069733301,0.2745289943724,0.154636652801566,0.2941032542207
4087,0.6337890625,0.507080078125,0.361328125,0.556396484375,0.468994140625,0.505615234375,0.103759765625,0.2451171875,0.37158203125,0.30810546875,0.163818359375,0.2744140625,0.154541015625,0.294677734375
4096,0.634348355663825,0.506455542021924,0.361266747868453,0.557369062119367,0.470158343483557,0.505968331303289,0.104750304506699,0.24531059683313,0.371985383678441,0.307429963459196,0.164433617539586,0.274056029232643,0.155176613885505,0.294275274056029
4105,0.634175984443364,0.506806028196402,0.361205639280506,0.557608167233836,0.470588235294118,0.505590666018473,0.104035002430724,0.245017015070491,0.372386971317453,0.307000486144871,0.165289256198347,0.274185707340788,0.156052503646087,0.292902284880894
4114,0.634246907591559,0.507397526073248,0.360659713800631,0.558088770312879,0.471258792141644,0.505457191365511,0.103565365025467,0.245209798690274,0.37254426388552,0.307057967499394,0.167111326703856,0.274799902983265,0.1549842347805,0.291777831675964
4123,0.634559535333979,0.506534365924492,0.359874152952565,0.558567279767667,0.471442400774443,0.505566311713456,0.103581800580833,0.245643756050339,0.373668925459826,0.306147144240077,0.167473378509197,0.275895450145208,0.155614714424008,0.292352371732817
4132,0.635353779280367,0.505916445303067,0.358850519198261,0.558802221685583,0.472349673991789,0.504950495049505,0.102873702004347,0.244868389277952,0.374547210818643,0.305481767688964,0.167833856556387,0.275778797391934,0.155035015696692,0.291716976575706
4141,0.635180722891566,0.505783132530121,0.357590361445783,0.559759036144578,0.473493975903615,0.504578313253012,0.103614457831325,0.244819277108434,0.375421686746988,0.304819277108434,0.167710843373494,0.274939759036145,0.15566265060241,0.291807228915663
4150,0.635008415484491,0.505890839144025,0.355854772781919,0.559990382303438,0.474152440490503,0.504207742245732,0.103149795623948,0.243808607838423,0.375811493147391,0.305121423419091,0.168069247415244,0.275066121663861,0.156047126713152,0.291416205818706
4159,0.63531669865643,0.506238003838772,0.356285988483685,0.560940499040307,0.474568138195777,0.505038387715931,0.103166986564299,0.242562380038388,0.376439539347409,0.304702495201536,0.169145873320537,0.275671785028791,0.156909788867562,0.291986564299424
4168,0.635623653339717,0.506583672492219,0.357194158486952,0.560928896337084,0.4757002633469,0.504907828585109,0.103662915968398,0.24227914771367,0.377064879099832,0.304524778549198,0.169020828345703,0.276274838400766,0.15728992099593,0.29303327747187
4177,0.636168179646441,0.506211180124224,0.357381748686096,0.561156235069279,0.476827520305781,0.504777830864787,0.103201146679408,0.24223602484472,0.377448638318203,0.304108934543717,0.169135212613473,0.27663640707119,0.156951743908266,0.293119923554706
4186,0.636471990464839,0.506317044100119,0.357330154946365,0.561859356376639,0.477711561382598,0.504886769964243,0.104648390941597,0.243384982121573,0.377830750893921,0.304648390941597,0.168057210965435,0.277711561382598,0.157806912991657,0.292491060786651
4195,0.637250237868696,0.507136060894386,0.357992388201713,0.562797335870599,0.478353948620362,0.504043767840152,0.103710751665081,0.243339676498573,0.378924833491912,0.305661274976213,0.168173168411037,0.278306374881066,0.159134157944814,0.292102759276879
4204,0.637787799667695,0.507476857346309,0.358651792072158,0.563731307856634,0.478756230714455,0.503916449086162,0.102302397341562,0.243531924994066,0.378352717778305,0.306195110372656,0.167576548777593,0.277949204842155,0.159743650605269,0.291478756230714
4213,0.638323069635244,0.50734249171009,0.359071530080531,0.564424443391757,0.478919943154903,0.503789673140692,0.101373756513501,0.243249644718143,0.378256750355282,0.306489815253434,0.169351018474657,0.276646139270488,0.158692562766461,0.291094268119375
4222,0.638856062396597,0.507445048451903,0.360434885369889,0.564641928622075,0.479555660600331,0.50389978728433,0.100449066414559,0.243677617584495,0.378633892696762,0.307255967856299,0.170645237532498,0.276530371070669,0.158591349562751,0.290947766485464
4231,0.639622641509434,0.507311320754717,0.360849056603774,0.565566037735849,0.479716981132075,0.504481132075472,0.1,0.243396226415094,0.379009433962264,0.307311320754717,0.17122641509434,0.27688679245283,0.157783018867925,0.29127358490566
4240,0.63991527418216,0.507413509060955,0.360555424805837,0.566250882560603,0.479877618263121,0.505295363614968,0.099552835961403,0.243586726288538,0.378912685337727,0.307601788656154,0.172511179100965,0.277006354436338,0.15674276300306,0.291833372558249
4249,0.640206669798027,0.507515265382809,0.360497886331611,0.566228276186003,0.480037576326914,0.506341005166745,0.100751526538281,0.243776420854861,0.379520901831846,0.308595584781588,0.173085955847816,0.277595115077501,0.156646312822922,0.292155941756693
4258,0.640731192875557,0.507616592453715,0.360440590578861,0.566674478556363,0.479962502929459,0.506210452308413,0.100304663698149,0.243965315209749,0.379892195922194,0.309585188657136,0.173892664635575,0.27794703538786,0.156550269510195,0.293648933677057
4267,0.641019644527596,0.508185219831618,0.36155285313377,0.567352666043031,0.481057062675398,0.506314312441534,0.099859681945744,0.244153414405987,0.37956033676333,0.310102899906455,0.173292797006548,0.277595884003742,0.157390084190833,0.293498596819457
4276,0.641306884480747,0.509218203033839,0.36242707117853,0.56779463243874,0.481213535589265,0.507351225204201,0.099883313885648,0.243173862310385,0.379229871645274,0.309218203033839,0.173628938156359,0.278179696616103,0.157526254375729,0.294282380396733
4285,0.641592920353982,0.508849557522124,0.362598975314392,0.568700512342804,0.481835118770377,0.507685142058687,0.100139729855612,0.243362831858407,0.37936655798789,0.308802980903586,0.174429436422916,0.279226828132278,0.15742897065673,0.294597112249651
4294,0.642342551708111,0.50848245410179,0.363234952358819,0.569602602835231,0.482454101789449,0.50848245410179,0.100162677201952,0.244480594933767,0.379502672554032,0.309783871717406,0.175226586102719,0.278875203346502,0.15640250987683,0.293516151522194
4303,0.643089053803339,0.509276437847866,0.363636363636364,0.569573283858998,0.481679035250464,0.509508348794063,0.100417439703154,0.245593692022263,0.380333951762523,0.309833024118738,0.175556586270872,0.278756957328386,0.155844155844156,0.293831168831169
4312,0.643832446193011,0.50890997454293,0.364036102753992,0.569081231196482,0.482064336959037,0.510529969914372,0.100671140939597,0.245776440638741,0.380698912288822,0.309881971765795,0.175653783846332,0.277713492247165,0.154362416107383,0.293913445961583
4321,0.643418013856813,0.508775981524249,0.364665127020785,0.569515011547344,0.481524249422633,0.51108545034642,0.101154734411085,0.246651270207852,0.38013856812933,0.310623556581986,0.175750577367206,0.276905311778291,0.15473441108545,0.293764434180139
4330,0.644157640009219,0.509103480064531,0.36552200967965,0.569946992394561,0.480525466697396,0.510255819313206,0.100944918183913,0.246370131366674,0.380502419912422,0.310440193592994,0.176077437197511,0.277252823231159,0.15418299147269,0.293846508412076
4339,0.643744250229991,0.509429622815087,0.366835326586936,0.570147194112235,0.481600735970561,0.510349586016559,0.100045998160074,0.247010119595216,0.380404783808648,0.310257589696412,0.177092916283349,0.277138914443422,0.153863845446182,0.293468261269549
4348,0.644021115446408,0.509754418177645,0.367225154923112,0.569658021574478,0.481523984392931,0.511131512508607,0.099609823272894,0.24718843240762,0.380537066789075,0.310075740188203,0.176956621528575,0.276795960523296,0.153546017902226,0.294009639660317
